"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
5,72324,"v_dual_mul_f32 v34, v41, v37 :: v_dual_mul_f32 v37, v103, v72",239985,432099,192114,0,""
5,72332,"v_dual_mul_f32 v35, v42, v38 :: v_dual_mul_f32 v36, v101, v72",239985,407898,167913,14,""
5,72340,"v_dual_mul_f32 v41, v98, v72 :: v_dual_mul_f32 v38, v96, v72",239985,422343,182358,0,""
5,72348,"v_add_f32_e32 v157, v157, v33",239985,436341,196356,0,""
5,72352,"v_cvt_f32_i32_e32 v39, v39",239985,414194,174209,22,""
5,72356,"v_cvt_f32_i32_e32 v40, v40",239985,493599,253614,0,""
5,72360,"v_dual_fmac_f32 v34, v36, v43 :: v_dual_fmac_f32 v35, v37, v43",239985,423205,183220,0,""
5,72368,"v_mul_f32_e32 v37, v97, v72",239985,393403,153418,35793,""
5,72372,"s_delay_alu instid0(VALU_DEP_3)",0,0,0,0,""
5,72376,"v_dual_mul_f32 v33, v38, v39 :: v_dual_mul_f32 v36, v41, v40",239985,480651,240666,389085,""
5,72384,"v_mul_f32_e32 v38, v99, v72",239985,239985,0,183167,""
5,72388,"s_wait_dscnt 0x6",239985,719415,479430,0,""
5,72392,"v_dual_mul_f32 v39, v94, v88 :: v_dual_mul_f32 v40, v94, v86",239985,551520,311535,0,""
5,72400,"v_cvt_f32_i32_e32 v25, v25",239985,552552,312567,16,""
5,72404,"v_cvt_f32_i32_e32 v26, v26",239985,583086,343101,0,""
5,72408,"v_dual_add_f32 v154, v154, v34 :: v_dual_fmac_f32 v33, v37, v43",239985,388409,148424,69454,""
5,72416,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_3)",0,0,0,0,""
5,72420,"v_dual_fmac_f32 v36, v38, v43 :: v_dual_mul_f32 v25, v39, v25",239985,589510,349525,644035,""
5,72428,"v_dual_mul_f32 v26, v40, v26 :: v_dual_mul_f32 v37, v94, v87",239985,580340,340355,156075,""
5,72436,"v_dual_mul_f32 v34, v94, v89 :: v_dual_add_f32 v155, v155, v35",239985,397193,157208,80661,""
5,72444,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_2)",0,0,0,0,""
5,72448,"v_dual_add_f32 v152, v152, v33 :: v_dual_add_f32 v153, v153, v36",239985,451407,211422,542349,""
5,72456,"v_dual_fmac_f32 v26, v37, v95 :: v_dual_fmac_f32 v25, v34, v95",239985,239985,0,878890,""
5,72464,"s_wait_dscnt 0x4",239985,719169,479184,0,""
5,72468,"v_dual_mul_f32 v33, v94, v82 :: v_dual_mul_f32 v34, v94, v84",239985,726818,486833,0,""
5,72476,"v_cvt_f32_i32_e32 v27, v27",239985,547297,307312,0,""
5,72480,"v_cvt_f32_i32_e32 v28, v28",239985,570243,330258,60,""
5,72484,"v_dual_add_f32 v150, v150, v25 :: v_dual_add_f32 v151, v151, v26",239985,595594,355609,0,""
5,72492,"v_mul_f32_e32 v26, v94, v83",239985,428502,188517,263328,""
5,72496,"s_delay_alu instid0(VALU_DEP_4)",0,0,0,0,""
5,72500,"v_mul_f32_e32 v25, v33, v27",239985,682879,442894,423383,""
5,72504,"v_cvt_f32_i32_e32 v29, v29",239985,582362,342377,0,""
5,72508,"v_mul_f32_e32 v27, v34, v28",239985,239985,0,331856,""
5,72512,"s_wait_dscnt 0x3",239985,719070,479085,0,""
5,72516,"v_dual_mul_f32 v28, v94, v80 :: v_dual_mul_f32 v33, v94, v85",239985,679279,439294,0,""
5,72524,"v_cvt_f32_i32_e32 v30, v30",239985,544799,304814,1,""
5,72528,"v_cvt_f32_i32_e32 v31, v31",239985,513288,273303,72,""
5,72532,"v_cvt_f32_i32_e32 v32, v32",239985,444790,204805,55159,""
5,72536,"s_delay_alu instid0(VALU_DEP_4)",0,0,0,0,""
5,72540,"v_mul_f32_e32 v28, v28, v29",239985,571088,331103,232642,""
5,72544,"v_mul_f32_e32 v29, v94, v81",239985,642634,402649,67,""
5,72548,"v_fmac_f32_e32 v25, v26, v95",239985,239985,0,325728,""
5,72552,"s_wait_dscnt 0x2",239985,719333,479348,0,""
5,72556,"v_dual_mul_f32 v26, v94, v78 :: v_dual_fmac_f32 v27, v33, v95",239985,636258,396273,77,""
5,72564,"v_cvt_f32_i32_e32 v17, v17",239985,573063,333078,0,""
5,72568,"v_fmac_f32_e32 v28, v29, v95",239985,414012,174027,68479,""
5,72572,"s_delay_alu instid0(VALU_DEP_3)",0,0,0,0,""
5,72576,"v_dual_add_f32 v148, v148, v25 :: v_dual_mul_f32 v25, v26, v30",239985,239985,0,858322,""
5,72584,"s_wait_dscnt 0x1",239985,719210,479225,0,""
5,72588,"v_dual_mul_f32 v26, v94, v79 :: v_dual_mul_f32 v29, v94, v74",239985,239985,0,507345,""
5,72596,"s_wait_dscnt 0x0",239985,719105,479120,0,""
5,72600,"v_dual_mul_f32 v30, v94, v76 :: v_dual_add_f32 v149, v149, v27",239985,815668,575683,11,""
5,72608,"v_add_f32_e32 v146, v146, v28",239985,503190,263205,38908,""
5,72612,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_3)",0,0,0,0,""
5,72616,"v_fmac_f32_e32 v25, v26, v95",239985,533032,293047,245796,""
5,72620,"v_dual_mul_f32 v26, v29, v31 :: v_dual_mul_f32 v27, v30, v32",239985,691647,451662,531297,""
5,72628,"v_dual_mul_f32 v28, v94, v75 :: v_dual_mul_f32 v29, v94, v77",239985,626918,386933,8,""
5,72636,"v_dual_mul_f32 v30, v92, v88 :: v_dual_mul_f32 v31, v92, v86",239985,582295,342310,425,""
5,72644,"v_cvt_f32_i32_e32 v18, v18",239985,432686,192701,104799,""
5,72648,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_3)",0,0,0,0,""
5,72652,"v_dual_add_f32 v145, v145, v25 :: v_dual_fmac_f32 v26, v28, v95",239985,596248,356263,667291,""
5,72660,"v_dual_mul_f32 v17, v30, v17 :: v_dual_mul_f32 v30, v92, v84",239985,530875,290890,96865,""
5,72668,"v_mul_f32_e32 v28, v92, v87",239985,468548,228563,12039,""
5,72672,"s_delay_alu instid0(VALU_DEP_4)",0,0,0,0,""
5,72676,"v_dual_fmac_f32 v27, v29, v95 :: v_dual_mul_f32 v18, v31, v18",239985,494537,254552,16482,""
5,72684,"v_cvt_f32_i32_e32 v20, v20",239985,556458,316473,3,""
5,72688,"v_mul_f32_e32 v25, v92, v89",239985,502022,262037,206,""
5,72692,"v_mul_f32_e32 v29, v92, v82",239985,623571,383586,0,""
5,72696,"v_cvt_f32_i32_e32 v19, v19",239985,600870,360885,15,""
5,72700,"v_dual_add_f32 v143, v143, v26 :: v_dual_fmac_f32 v18, v28, v59",239985,459153,219168,57763,""
5,72708,"s_delay_alu instid0(VALU_DEP_4) | instskip(NEXT) | instid1(VALU_DEP_3)",0,0,0,0,""
5,72712,"v_dual_mul_f32 v20, v30, v20 :: v_dual_fmac_f32 v17, v25, v59",239985,462025,222040,311091,""
5,72720,"v_dual_mul_f32 v26, v92, v85 :: v_dual_mul_f32 v19, v29, v19",239985,522913,282928,277253,""
5,72728,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_3)",0,0,0,0,""
5,72732,"v_dual_mul_f32 v25, v92, v83 :: v_dual_add_f32 v142, v142, v18",239985,485561,245576,145340,""
5,72740,"v_dual_add_f32 v144, v144, v27 :: v_dual_add_f32 v141, v141, v17",239985,484378,244393,277288,""
5,72748,"s_delay_alu instid0(VALU_DEP_3) | instskip(SKIP_3) | instid1(VALU_DEP_4)",0,0,0,0,""
5,72752,"v_dual_fmac_f32 v20, v26, v59 :: v_dual_mul_f32 v17, v92, v80",239985,552295,312310,197797,""
5,72760,"v_cvt_f32_i32_e32 v18, v21",239985,576545,336560,0,""
5,72764,"v_mul_f32_e32 v21, v92, v78",239985,557437,317452,6,""
5,72768,"v_cvt_f32_i32_e32 v22, v22",239985,477245,237260,53303,""
5,72772,"v_dual_add_f32 v139, v139, v20 :: v_dual_mul_f32 v20, v92, v74",239985,590329,350344,322208,""
5,72780,"s_delay_alu instid0(VALU_DEP_4)",0,0,0,0,""
5,72784,"v_dual_mul_f32 v17, v17, v18 :: v_dual_mul_f32 v18, v92, v81",239985,651860,411875,96234,""
5,72792,"v_fmac_f32_e32 v19, v25, v59",239985,633291,393306,0,""
5,72796,"v_cvt_f32_i32_e32 v9, v9",239985,531472,291487,3,""
5,72800,"v_cvt_f32_i32_e32 v10, v10",239985,546260,306275,38,""
5,72804,"v_cvt_f32_i32_e32 v12, v12",239985,535781,295796,0,""
5,72808,"v_dual_fmac_f32 v17, v18, v59 :: v_dual_mul_f32 v18, v92, v76",239985,563781,323796,1,""
5,72816,"v_dual_add_f32 v140, v140, v19 :: v_dual_mul_f32 v19, v21, v22",239985,657804,417819,109,""
5,72824,"v_cvt_f32_i32_e32 v21, v23",239985,539103,299118,0,""
5,72828,"v_mul_f32_e32 v22, v92, v79",239985,494013,254028,2,""
5,72832,"v_cvt_f32_i32_e32 v23, v24",239985,489039,249054,240,""
5,72836,"v_cvt_f32_i32_e32 v11, v11",239985,504333,264348,0,""
5,72840,"v_cvt_f32_i32_e32 v13, v13",239985,506959,266974,0,""
5,72844,"v_mul_f32_e32 v20, v20, v21",239985,501490,261505,4,""
5,72848,"v_mul_f32_e32 v21, v92, v75",239985,485246,245261,140,""
5,72852,"v_fmac_f32_e32 v19, v22, v59",239985,479437,239452,0,""
5,72856,"v_mul_f32_e32 v22, v90, v86",239985,462818,222833,0,""
5,72860,"v_cvt_f32_i32_e32 v14, v14",239984,468546,228562,0,""
5,72864,"v_cvt_f32_i32_e32 v2, v2",239984,466261,226277,202,""
5,72868,"v_dual_fmac_f32 v20, v21, v59 :: v_dual_mul_f32 v21, v90, v88",239984,448791,208807,25057,""
5,72876,"s_delay_alu instid0(VALU_DEP_4) | instskip(SKIP_2) | instid1(VALU_DEP_4)",0,0,0,0,""
5,72880,"v_dual_mul_f32 v10, v22, v10 :: v_dual_add_f32 v137, v137, v17",239984,490997,251013,199066,""
5,72888,"v_add_f32_e32 v138, v138, v19",239984,475518,235534,0,""
5,72892,"v_mul_f32_e32 v19, v90, v87",239984,448927,208943,17545,""
5,72896,"v_mul_f32_e32 v9, v21, v9",239984,501096,261112,24895,""
5,72900,"v_mul_f32_e32 v21, v90, v84",239984,500254,260270,0,""
5,72904,"v_dual_mul_f32 v17, v18, v23 :: v_dual_mul_f32 v18, v92, v77",239984,434114,194130,18917,""
5,72912,"s_delay_alu instid0(VALU_DEP_4) | instskip(SKIP_1) | instid1(VALU_DEP_3)",0,0,0,0,""
5,72916,"v_fmac_f32_e32 v10, v19, v51",239984,634745,394761,192859,""
5,72920,"v_dual_add_f32 v135, v135, v20 :: v_dual_mul_f32 v20, v90, v82",239984,438747,198763,48749,""
5,72928,"v_dual_mul_f32 v12, v21, v12 :: v_dual_fmac_f32 v17, v18, v59",239984,546899,306915,312100,""
5,72936,"v_dual_mul_f32 v18, v90, v89 :: v_dual_mul_f32 v19, v90, v80",239984,446287,206303,39818,""
5,72944,"s_delay_alu instid0(VALU_DEP_3) | instskip(SKIP_1) | instid1(VALU_DEP_3)",0,0,0,0,""
5,72948,"v_dual_mul_f32 v11, v20, v11 :: v_dual_mul_f32 v20, v90, v78",239984,546489,306505,323641,""
5,72956,"v_add_f32_e32 v134, v134, v10",239984,445779,205795,138395,""
5,72960,"v_fmac_f32_e32 v9, v18, v51",239984,611619,371635,351036,""
5,72964,"v_mul_f32_e32 v18, v90, v85",239984,544066,304082,0,""
5,72968,"v_mul_f32_e32 v10, v90, v74",239984,544354,304370,0,""
5,72972,"v_cvt_f32_i32_e32 v1, v1",239984,566096,326112,2,""
5,72976,"v_cvt_f32_i32_e32 v3, v3",239984,594722,354738,39,""
5,72980,"v_cvt_f32_i32_e32 v4, v4",239984,581665,341681,0,""
5,72984,"v_dual_fmac_f32 v12, v18, v51 :: v_dual_add_f32 v133, v133, v9",239984,578125,338141,2,""
5,72992,"v_mul_f32_e32 v9, v19, v13",239984,615524,375540,52,""
5,72996,"v_dual_mul_f32 v13, v20, v14 :: v_dual_mul_f32 v14, v90, v81",239984,456537,216553,94126,""
5,73004,"s_delay_alu instid0(VALU_DEP_3)",0,0,0,0,""
5,73008,"v_add_f32_e32 v132, v132, v12",239984,616325,376341,763099,""
5,73012,"v_dual_add_f32 v136, v136, v17 :: v_dual_mul_f32 v17, v90, v83",239984,525881,285897,0,""
5,73020,"v_mul_f32_e32 v12, v90, v76",239984,497955,257971,1,""
5,73024,"v_cvt_f32_i32_e32 v6, v6",239984,563382,323398,1,""
5,73028,"v_cvt_f32_i32_e32 v5, v5",239984,505255,265271,0,""
5,73032,"v_cvt_f32_i32_e32 v7, v7",239984,512013,272029,0,""
5,73036,"v_fmac_f32_e32 v11, v17, v51",239984,588903,348919,0,""
5,73040,"v_mul_f32_e32 v17, v90, v79",239984,573878,333894,9,""
5,73044,"v_cvt_f32_i32_e32 v8, v8",239984,239984,0,265557,""
5,73048,"s_wait_loadcnt 0x0",239984,719405,479421,0,""
5,73052,"s_barrier_signal -1",239984,249773,9789,0,""
5,73056,"v_add_f32_e32 v131, v131, v11",239984,676145,436161,3,""
5,73060,"v_fmac_f32_e32 v13, v17, v51",239984,514570,274586,0,""
5,73064,"v_cvt_f32_i32_e32 v11, v15",239984,540267,300283,0,""
5,73068,"s_xor_b32 s8, s28, -1",239984,301334,61350,0,""
5,73072,"s_mov_b32 s30, 1",239984,249414,9430,0,""
5,73076,"s_mov_b32 s28, 0",239984,251138,11154,0,""
5,73080,"v_add_f32_e32 v130, v130, v13",239984,823073,583089,0,""
