"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
4,9836,"v_wmma_f32_16x16x16_f16 v[41:48], v[1:4], v[10:13], v[41:48]",64,1024,0,384,""
4,9844,"s_clause 0x3",64,64,0,0,""
4,9848,"global_load_d16_b16 v1, v[14:15], off offset:32",64,128,0,8113,""
4,9860,"global_load_d16_b16 v3, v[18:19], off offset:32",64,128,0,0,""
4,9872,"global_load_d16_b16 v2, v[24:25], off offset:32",64,128,0,0,""
4,9884,"global_load_d16_b16 v4, v[26:27], off offset:32",64,128,0,0,""
4,9896,"s_wait_loadcnt 0x3",64,5165,5101,0,""
4,9900,"global_load_d16_hi_b16 v1, v[20:21], off offset:32",64,128,0,12,""
4,9912,"s_wait_loadcnt 0x3",64,128,64,0,""
4,9916,"global_load_d16_hi_b16 v3, v[22:23], off offset:32",64,128,0,6,""
4,9928,"s_wait_loadcnt 0x3",64,128,64,0,""
4,9932,"global_load_d16_hi_b16 v2, v[28:29], off offset:32",64,128,0,12,""
4,9944,"s_wait_loadcnt 0x3",64,128,64,0,""
4,9948,"global_load_d16_hi_b16 v4, v[30:31], off offset:32",64,128,0,12,""
4,9960,"s_wait_loadcnt 0x0",64,5569,5505,0,""
4,9964,"v_wmma_f32_16x16x16_f16 v[49:56], v[1:4], v[5:8], v[49:56]",64,2159,1135,0,""
4,9972,"v_wmma_f32_16x16x16_f16 v[33:40], v[1:4], v[10:13], v[33:40]",64,2457,1433,0,""
4,9980,"v_or_b32_e32 v1, 16, v136",64,64,0,526,""
4,9984,"ds_load_2addr_b64 v[5:8], v17 offset0:196 offset1:198",64,64,0,4059,""
4,9992,"ds_load_2addr_b64 v[10:13], v9 offset0:196 offset1:198",64,64,0,0,""
4,10000,"v_min_i32_e32 v1, s52, v1",64,64,0,1889,""
4,10004,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,10008,"v_lshlrev_b32_e32 v1, 11, v1",64,64,0,1886,""
4,10012,"v_or_b32_e32 v115, v137, v1",64,64,0,2540,""
4,10016,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,10020,"v_lshlrev_b64_e32 v[1:2], 1, v[115:116]",64,128,0,1539,""
4,10024,"v_add_co_u32 v14, s17, s42, v1",64,629,565,587,""
4,10032,"v_or_b32_e32 v1, 24, v136",64,64,0,288,""
4,10036,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
4,10040,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_2)",0,0,0,0,""
4,10044,"v_add_co_ci_u32_e64 v15, null, s43, v2, s17",64,768,704,1191,""
4,10052,"v_min_i32_e32 v1, s52, v1",64,64,0,182,""
4,10056,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,10060,"v_lshlrev_b32_e32 v1, 11, v1",64,64,0,923,""
4,10064,"v_or_b32_e32 v115, v137, v1",64,64,0,538,""
4,10068,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,10072,"v_lshlrev_b64_e32 v[1:2], 1, v[115:116]",64,128,0,566,""
4,10076,"v_add_co_u32 v18, s17, s42, v1",64,226,162,259,""
4,10084,"v_or_b32_e32 v1, 17, v136",64,64,0,158,""
4,10088,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
4,10092,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_2)",0,0,0,0,""
4,10096,"v_add_co_ci_u32_e64 v19, null, s43, v2, s17",64,386,322,1006,""
4,10104,"v_min_i32_e32 v1, s52, v1",64,64,0,131,""
4,10108,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,10112,"v_lshlrev_b32_e32 v1, 11, v1",64,64,0,532,""
4,10116,"v_or_b32_e32 v115, v137, v1",64,64,0,497,""
4,10120,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,10124,"v_lshlrev_b64_e32 v[1:2], 1, v[115:116]",64,128,0,448,""
4,10128,"v_add_co_u32 v20, s17, s42, v1",64,214,150,320,""
4,10136,"v_or_b32_e32 v1, 25, v136",64,64,0,118,""
4,10140,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
4,10144,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_2)",0,0,0,0,""
4,10148,"v_add_co_ci_u32_e64 v21, null, s43, v2, s17",64,247,183,1028,""
4,10156,"v_min_i32_e32 v1, s52, v1",64,64,0,31,""
4,10160,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,10164,"v_lshlrev_b32_e32 v1, 11, v1",64,64,0,343,""
4,10168,"v_or_b32_e32 v115, v137, v1",64,64,0,395,""
4,10172,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,10176,"v_lshlrev_b64_e32 v[1:2], 1, v[115:116]",64,128,0,337,""
4,10180,"v_add_co_u32 v22, s17, s42, v1",64,206,142,258,""
4,10188,"v_or_b32_e32 v1, 18, v136",64,64,0,78,""
4,10192,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
4,10196,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_2)",0,0,0,0,""
4,10200,"v_add_co_ci_u32_e64 v23, null, s43, v2, s17",64,97,33,1059,""
4,10208,"v_min_i32_e32 v1, s52, v1",64,64,0,34,""
4,10212,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,10216,"v_lshlrev_b32_e32 v1, 11, v1",64,64,0,310,""
4,10220,"v_or_b32_e32 v115, v137, v1",64,64,0,322,""
4,10224,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
4,10228,"v_lshlrev_b64_e32 v[1:2], 1, v[115:116]",64,128,0,353,""
4,10232,"v_add_co_u32 v24, s17, s42, v1",64,102,38,261,""
4,10240,"v_or_b32_e32 v1, 26, v136",64,64,0,29,""
4,10244,"s_wait_alu depctr_va_sdst(0)",0,0,0,0,""
