"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
5,74880,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74884,"s_or_b32 exec_lo, exec_lo, s0",150,162,12,446,""
5,74888,"s_and_b32 s1, s8, s4",150,150,0,0,""
5,74892,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74896,"s_and_saveexec_b32 s0, s1",150,150,0,1233,""
5,74900,"s_cbranch_execnz 1552",150,150,0,1272,""
5,74904,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74908,"s_or_b32 exec_lo, exec_lo, s0",150,158,8,450,""
5,74912,"s_and_b32 s1, s9, s3",150,150,0,0,""
5,74916,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74920,"s_and_saveexec_b32 s0, s1",150,150,0,1225,""
5,74924,"s_cbranch_execnz 1574",150,150,0,1248,""
5,74928,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74932,"s_or_b32 exec_lo, exec_lo, s0",150,157,7,450,""
5,74936,"s_and_b32 s1, s9, s4",150,150,0,0,""
5,74940,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74944,"s_and_saveexec_b32 s0, s1",150,150,0,1207,""
5,74948,"s_cbranch_execnz 1596",150,150,0,1203,""
5,74952,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74956,"s_or_b32 exec_lo, exec_lo, s0",150,151,1,450,""
5,74960,"s_and_b32 s1, s10, s3",150,150,0,0,""
5,74964,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74968,"s_and_saveexec_b32 s0, s1",150,150,0,1207,""
5,74972,"s_cbranch_execnz 1618",150,150,0,1197,""
5,74976,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74980,"s_or_b32 exec_lo, exec_lo, s0",150,150,0,448,""
5,74984,"s_and_b32 s1, s10, s4",150,150,0,1,""
5,74988,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
5,74992,"s_and_saveexec_b32 s0, s1",150,150,0,1204,""
