"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
6,14756,"s_delay_alu instid0(VALU_DEP_1) | instskip(SKIP_1) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14760,"v_fma_f32 v42, -v42, v49, v48",555,652,97,2247,""
6,14768,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
6,14772,"v_div_fmas_f32 v42, v42, v43, v49",555,555,0,135,""
6,14780,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14784,"v_div_fixup_f32 v41, v42, v44, v41",555,555,0,2383,""
6,14792,"v_rndne_f32_e32 v41, v41",555,555,0,2392,""
6,14796,"s_delay_alu instid0(VALU_DEP_1) | instskip(NEXT) | instid1(VALU_DEP_1)",0,0,0,0,""
6,14800,"v_maxmin_num_f32 v41, v41, s27, 0x40e00000",555,555,0,2714,""
6,14812,"v_cvt_i32_f32_e32 v43, v41",555,639,84,2427,""
6,14816,"s_wait_alu depctr_sa_sdst(0)",0,0,0,0,""
6,14820,"s_or_b32 exec_lo, exec_lo, s7",555,555,0,540,""
6,14824,"v_add_nc_u32_e32 v41, v46, v47",555,702,147,4456,""
6,14828,"v_or_b32_e32 v48, 1, v54",555,671,116,0,""
6,14832,"v_and_b32_e32 v47, 15, v47",555,593,38,88,""
6,14836,"s_delay_alu instid0(VALU_DEP_3) | instskip(NEXT) | instid1(VALU_DEP_3)",0,0,0,0,""
6,14840,"v_add3_u32 v41, v41, v45, v43",555,699,144,1111,""
6,14848,"v_mad_co_i64_i32 v[49:50], null, v48, s22, 0",555,2220,0,341,""
6,14856,"s_delay_alu instid0(VALU_DEP_3)",0,0,0,0,""
6,14860,"v_lshl_or_b32 v46, v46, 4, v47",555,555,0,451,""
6,14868,"ds_bpermute_b32 v42, v72, v41",555,1110,0,10130,""
6,14876,"s_wait_dscnt 0x0",555,19166,18611,0,""
6,14880,"v_add_nc_u32_e32 v41, v41, v42",555,555,0,175,""
6,14884,"ds_bpermute_b32 v42, v73, v41",555,1110,0,9502,""
6,14892,"s_wait_dscnt 0x0",555,19278,18723,0,""
6,14896,"v_add_nc_u32_e32 v41, v41, v42",555,555,0,206,""
6,14900,"ds_bpermute_b32 v42, v74, v41",555,1110,0,9579,""
6,14908,"s_wait_dscnt 0x0",555,19235,18680,0,""
6,14912,"v_add_nc_u32_e32 v41, v41, v42",555,555,0,226,""
6,14916,"ds_bpermute_b32 v42, v75, v41",555,1110,0,9624,""
6,14924,"s_wait_dscnt 0x0",555,19249,18694,0,""
6,14928,"v_add_nc_u32_e32 v48, v41, v42",555,777,222,0,""
6,14932,"v_mad_co_u64_u32 v[41:42], null, 0x48, v49, s[20:21]",555,2220,0,263,""
6,14944,"v_and_b32_e32 v49, 15, v45",555,555,0,490,""
6,14948,"ds_bpermute_b32 v45, v76, v48",555,1110,0,9720,""
6,14956,"v_lshl_or_b32 v49, v43, 4, v49",555,846,291,3484,""
6,14964,"v_mad_co_u64_u32 v[42:43], null, 0x48, v50, v[42:43]",555,2220,0,232,""
6,14976,"v_and_b16 v43.h, 0xff, v46.l op_sel:[0,0,1]",555,840,285,78,""
6,14988,"v_add_co_u32 v46, vcc_lo, v41, v70",555,682,127,0,""
6,14996,"s_delay_alu instid0(VALU_DEP_4) | instskip(SKIP_1) | instid1(VALU_DEP_4)",0,0,0,0,""
6,15000,"v_lshlrev_b16 v43.l, 8, v49.l",555,555,0,123,""
6,15008,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
6,15012,"v_add_co_ci_u32_e64 v47, null, 0, v42, vcc_lo",555,764,209,9150,""
6,15020,"s_delay_alu instid0(VALU_DEP_2)",0,0,0,0,""
6,15024,"v_or_b16 v43.l, v43.h, v43.l op_sel:[1,0,0]",555,555,0,114,""
6,15032,"global_store_b16 v[46:47], v43, off offset:8",555,1666,1,9547,""
6,15044,"s_and_saveexec_b32 s6, s0",555,555,0,0,""
6,15048,"s_cbranch_execz 63952",555,555,0,3883,""
6,15052,"s_wait_dscnt 0x0",555,1664,1109,0,""
6,15056,"v_add_nc_u32_e32 v45, v48, v45",555,555,0,156,""
6,15060,"global_store_b64 v[41:42], v[44:45], off",555,2221,1,9871,""
6,15072,"s_branch 63946",555,555,0,0,""
6,15076,"s_endpgm",370,39324,0,0,""
7,50432,"; gemm_mq4g256v2_residual_mmq_iu4_full_add",0,0,0,0,""
7,50432,"s_load_b96 s[12:14], s[0:1], 0x18",118,118,0,14423,""
7,50440,"s_wait_kmcnt 0x0",118,11934,11816,0,""
7,50444,"s_add_co_i32 s2, s12, 0x7f",118,118,0,103,""
7,50452,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
7,50456,"s_ashr_i32 s3, s2, 31",118,118,0,146,""
7,50460,"s_lshr_b32 s3, s3, 25",118,118,0,198,""
7,50464,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
7,50468,"s_add_co_i32 s2, s2, s3",118,118,0,157,""
7,50472,"s_bfe_u32 s2, s2, 0x30007",118,118,0,163,""
7,50480,"s_cbranch_scc0 3",118,118,0,1097,""
7,50484,"s_mov_b32 s2, ttmp7",0,0,0,0,""
7,50488,"s_lshl_b32 s16, ttmp9, 7",0,0,0,0,""
7,50492,"s_branch 101",0,0,0,0,""
7,50496,"s_add_co_i32 s2, s14, 0x7f",118,118,0,1138,""
7,50504,"s_load_b32 s4, s[0:1], 0x28",118,177,59,977,""
7,50512,"s_ashr_i32 s3, s2, 31",118,118,0,111,""
7,50516,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
7,50520,"s_lshr_b32 s3, s3, 25",118,118,0,190,""
7,50524,"s_add_co_i32 s2, s2, s3",118,118,0,179,""
7,50528,"s_delay_alu instid0(SALU_CYCLE_1) | instskip(NEXT) | instid1(SALU_CYCLE_1)",0,0,0,0,""
