"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
13,43276,"v_dual_mul_f32 v68, v68, v22 :: v_dual_mul_f32 v65, v65, v22",24798,37160,12362,0,""
13,43284,"v_dual_mul_f32 v66, v66, v22 :: v_dual_mul_f32 v63, v63, v22",24798,36165,11367,0,""
13,43292,"v_dual_mul_f32 v64, v64, v22 :: v_dual_mul_f32 v61, v61, v22",24798,38082,13284,0,""
13,43300,"v_dual_mul_f32 v62, v62, v22 :: v_dual_mul_f32 v59, v59, v22",24798,37698,12900,0,""
13,43308,"v_dual_mul_f32 v60, v60, v22 :: v_dual_mul_f32 v57, v57, v22",24798,37178,12380,0,""
13,43316,"v_dual_mul_f32 v58, v58, v22 :: v_dual_mul_f32 v55, v55, v22",24798,40482,15684,0,""
13,43324,"v_dual_mul_f32 v56, v56, v22 :: v_dual_mul_f32 v53, v53, v22",24798,41492,16694,106,""
13,43332,"v_dual_mul_f32 v54, v54, v22 :: v_dual_mul_f32 v51, v51, v22",24798,35663,10865,0,""
13,43340,"v_dual_mul_f32 v52, v52, v22 :: v_dual_mul_f32 v49, v49, v22",24798,34269,9471,5,""
13,43348,"v_dual_mul_f32 v50, v50, v22 :: v_dual_mul_f32 v47, v47, v22",24798,34482,9684,0,""
13,43356,"v_dual_mul_f32 v48, v48, v22 :: v_dual_mul_f32 v45, v45, v22",24798,35177,10379,10,""
13,43364,"v_dual_mul_f32 v46, v46, v22 :: v_dual_mul_f32 v43, v43, v22",24798,36736,11938,0,""
13,43372,"v_dual_mul_f32 v44, v44, v22 :: v_dual_mul_f32 v41, v41, v22",24798,33858,9060,22,""
13,43380,"v_dual_mul_f32 v42, v42, v22 :: v_dual_mul_f32 v39, v39, v22",24798,35502,10704,1,""
13,43388,"v_dual_mul_f32 v40, v40, v22 :: v_dual_mul_f32 v37, v37, v22",24798,33027,8229,71,""
13,43396,"v_dual_mul_f32 v38, v38, v22 :: v_dual_mul_f32 v35, v35, v22",24798,32574,7776,0,""
13,43404,"v_dual_mul_f32 v36, v36, v22 :: v_dual_mul_f32 v33, v33, v22",24798,33355,8557,22,""
13,43412,"v_dual_mul_f32 v34, v34, v22 :: v_dual_mul_f32 v31, v31, v22",24798,33433,8635,0,""
13,43420,"v_dual_mul_f32 v32, v32, v22 :: v_dual_mul_f32 v29, v29, v22",24798,33406,8608,40,""
13,43428,"v_dual_mul_f32 v30, v30, v22 :: v_dual_mul_f32 v27, v27, v22",24798,33230,8432,1,""
13,43436,"v_dual_mul_f32 v28, v28, v22 :: v_dual_mul_f32 v25, v25, v22",24798,34414,9616,33,""
13,43444,"v_dual_mul_f32 v26, v26, v22 :: v_dual_mul_f32 v13, v13, v22",24798,32147,7349,0,""
13,43452,"v_dual_mul_f32 v14, v14, v22 :: v_dual_mul_f32 v9, v9, v22",24798,32082,7284,98,""
13,43460,"v_dual_mul_f32 v12, v12, v22 :: v_dual_mul_f32 v7, v7, v22",24798,33192,8394,0,""
13,43468,"v_dual_mul_f32 v10, v10, v22 :: v_dual_mul_f32 v5, v5, v22",24798,32689,7891,9,""
13,43476,"v_cvt_pk_fp8_f32 v236.h, v23, v24 op_sel:[0,0,1]",24798,24798,0,7964,""
13,43484,"s_wait_dscnt 0x7",24798,97329,72531,0,""
13,43488,"s_delay_alu instid0(VALU_DEP_1)",0,0,0,0,""
13,43492,"v_wmma_f32_16x16x16_fp8_fp8 v[129:136], v[137:138], v[235:236], v[129:136]",24798,213572,15188,34119,""
13,43500,"v_wmma_f32_16x16x16_fp8_fp8 v[121:128], v[139:140], v[235:236], v[121:128]",24798,198384,0,4159,""
13,43508,"s_wait_dscnt 0x6",24798,82611,57813,0,""
13,43512,"v_wmma_f32_16x16x16_fp8_fp8 v[113:120], v[141:142], v[235:236], v[113:120]",24798,234860,36476,0,""
13,43520,"v_wmma_f32_16x16x16_fp8_fp8 v[105:112], v[143:144], v[235:236], v[105:112]",24798,198384,0,11201,""
13,43528,"s_wait_dscnt 0x5",24798,27880,3082,0,""
13,43532,"v_wmma_f32_16x16x16_fp8_fp8 v[97:104], v[211:212], v[235:236], v[97:104]",24798,299310,100926,0,""
13,43540,"v_wmma_f32_16x16x16_fp8_fp8 v[89:96], v[213:214], v[235:236], v[89:96]",24798,198384,0,19170,""
13,43548,"s_wait_dscnt 0x4",24798,28972,4174,0,""
13,43552,"v_wmma_f32_16x16x16_fp8_fp8 v[81:88], v[215:216], v[235:236], v[81:88]",24798,325032,126648,6,""
13,43560,"v_wmma_f32_16x16x16_fp8_fp8 v[73:80], v[217:218], v[235:236], v[73:80]",24798,198384,0,31562,""
13,43568,"s_wait_dscnt 0x3",24798,29611,4813,0,""
13,43572,"v_wmma_f32_16x16x16_fp8_fp8 v[65:72], v[219:220], v[235:236], v[65:72]",24798,343460,145076,0,""
13,43580,"v_wmma_f32_16x16x16_fp8_fp8 v[57:64], v[221:222], v[235:236], v[57:64]",24798,198384,0,33093,""
13,43588,"s_wait_dscnt 0x2",24798,27537,2739,0,""
13,43592,"v_wmma_f32_16x16x16_fp8_fp8 v[49:56], v[223:224], v[235:236], v[49:56]",24798,368184,169800,0,""
13,43600,"v_wmma_f32_16x16x16_fp8_fp8 v[41:48], v[225:226], v[235:236], v[41:48]",24798,198384,0,41454,""
13,43608,"s_wait_dscnt 0x1",24798,26866,2068,0,""
13,43612,"v_wmma_f32_16x16x16_fp8_fp8 v[33:40], v[227:228], v[235:236], v[33:40]",24798,371445,173061,0,""
13,43620,"v_wmma_f32_16x16x16_fp8_fp8 v[25:32], v[229:230], v[235:236], v[25:32]",24798,198384,0,45668,""
13,43628,"s_wait_dscnt 0x0",24798,26665,1867,0,""
13,43632,"v_wmma_f32_16x16x16_fp8_fp8 v[9:16], v[231:232], v[235:236], v[9:16]",24798,383508,185124,0,""
13,43640,"v_wmma_f32_16x16x16_fp8_fp8 v[1:8], v[233:234], v[235:236], v[1:8]",24798,381571,183187,0,""
