"CodeObj","Vaddr","Instruction","Hitcount","Latency","Stall","Idle","Source"
14,45468,"v_fma_f32 v0, -v0, v131, v132",6,15,9,4,""
14,45476,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
14,45480,"v_div_fmas_f32 v0, v0, v130, v131",6,123,117,2,""
14,45488,"s_delay_alu instid0(VALU_DEP_3) | instskip(SKIP_2) | instid1(VALU_DEP_4)",0,0,0,0,""
14,45492,"v_lshl_add_u32 v130, v141, 8, v133",6,13,7,4,""
14,45500,"v_cmp_lt_f32_e32 vcc_lo, 0, v129",6,12,6,0,""
14,45504,"v_mov_b32_e32 v131, 0",6,72,66,1,""
14,45508,"v_div_fixup_f32 v0, v0, v129, 1.0",6,6,0,3,""
14,45516,"s_delay_alu instid0(VALU_DEP_4) | instskip(SKIP_1) | instid1(VALU_DEP_2)",0,0,0,0,""
14,45520,"v_lshl_or_b32 v130, v150, 3, v130",6,6,0,7,""
14,45528,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
14,45532,"v_cndmask_b32_e32 v0, 0, v0, vcc_lo",6,225,219,89,""
14,45536,"s_delay_alu instid0(VALU_DEP_2) | instskip(NEXT) | instid1(VALU_DEP_2)",0,0,0,0,""
14,45540,"v_lshlrev_b64_e32 v[129:130], 2, v[130:131]",6,14,2,4,""
14,45544,"v_mul_f32_e32 v131, v205, v0",6,6,0,73,""
14,45548,"s_wait_kmcnt 0x0",6,18,12,0,""
14,45552,"s_delay_alu instid0(VALU_DEP_2) | instskip(SKIP_1) | instid1(VALU_DEP_3)",0,0,0,0,""
14,45556,"v_add_co_u32 v129, vcc_lo, s16, v129",6,6,0,6,""
14,45564,"s_wait_alu depctr_va_vcc(0)",0,0,0,0,""
14,45568,"v_add_co_ci_u32_e64 v130, null, s17, v130, vcc_lo",6,101,95,124,""
14,45576,"v_dual_mul_f32 v121, v121, v131 :: v_dual_mul_f32 v122, v122, v131",6,6,0,0,""
14,45584,"v_dual_mul_f32 v123, v123, v131 :: v_dual_mul_f32 v124, v124, v131",6,6,0,0,""
14,45592,"v_dual_mul_f32 v89, v89, v131 :: v_dual_mul_f32 v90, v90, v131",6,6,0,0,""
14,45600,"v_dual_mul_f32 v91, v91, v131 :: v_dual_mul_f32 v92, v92, v131",6,6,0,0,""
14,45608,"v_dual_mul_f32 v65, v65, v131 :: v_dual_mul_f32 v66, v66, v131",6,6,0,0,""
14,45616,"v_dual_mul_f32 v67, v67, v131 :: v_dual_mul_f32 v68, v68, v131",6,14,8,0,""
14,45624,"v_dual_mul_f32 v41, v41, v131 :: v_dual_mul_f32 v42, v42, v131",6,6,0,0,""
14,45632,"v_dual_mul_f32 v43, v43, v131 :: v_dual_mul_f32 v44, v44, v131",6,6,0,0,""
14,45640,"v_dual_mul_f32 v17, v17, v131 :: v_dual_mul_f32 v18, v18, v131",6,6,0,0,""
14,45648,"v_dual_mul_f32 v19, v19, v131 :: v_dual_mul_f32 v20, v20, v131",6,6,0,0,""
14,45656,"v_dual_mul_f32 v125, v125, v131 :: v_dual_mul_f32 v126, v126, v131",6,7,1,0,""
14,45664,"v_dual_mul_f32 v127, v127, v131 :: v_dual_mul_f32 v128, v128, v131",6,6,0,0,""
14,45672,"v_dual_mul_f32 v93, v93, v131 :: v_dual_mul_f32 v94, v94, v131",6,6,0,0,""
14,45680,"v_dual_mul_f32 v95, v95, v131 :: v_dual_mul_f32 v96, v96, v131",6,6,0,0,""
